BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME,TRADE_SESSION_DATE,RECALC_DATE,INSTRUMENT
FIXI,USDFIXME,2024-08-05,,,84.9471,84.9471,84.9471,84.9471,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-06,,,85.1646,85.1646,85.1646,85.1646,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-07,,,85.9543,85.9543,85.9543,85.9543,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-08,,,86.5621,86.5621,86.5621,86.5621,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-09,,,87.992,87.992,87.992,87.992,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-12,,,89.9475,89.9475,89.9475,89.9475,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-13,,,92.6592,92.6592,92.6592,92.6592,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-14,,,90.0055,90.0055,90.0055,90.0055,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-15,,,88.796,88.796,88.796,88.796,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-16,,,88.9062,88.9062,88.9062,88.9062,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-19,,,89.5428,89.5428,89.5428,89.5428,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-20,,,90.6944,90.6944,90.6944,90.6944,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-21,,,91.6862,91.6862,91.6862,91.6862,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-22,,,91.2881,91.2881,91.2881,91.2881,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-23,,,91.6012,91.6012,91.6012,91.6012,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-26,,,91.7745,91.7745,91.7745,91.7745,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-27,,,91.4807,91.4807,91.4807,91.4807,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-28,,,91.4449,91.4449,91.4449,91.4449,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-29,,,91.4548,91.4548,91.4548,91.4548,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-08-30,,,91.1868,91.1868,91.1868,91.1868,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-02,,,90.0013,90.0013,90.0013,90.0013,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-03,,,88.6118,88.6118,88.6118,88.6118,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-04,,,88.9288,88.9288,88.9288,88.9288,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-05,,,89.7044,89.7044,89.7044,89.7044,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-06,,,89.8225,89.8225,89.8225,89.8225,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-09,,,90.3853,90.3853,90.3853,90.3853,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-10,,,91.1127,91.1127,91.1127,91.1127,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-11,,,91.2653,91.2653,91.2653,91.2653,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-12,,,91.1096,91.1096,91.1096,91.1096,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-13,,,90.9345,90.9345,90.9345,90.9345,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-16,,,91.1423,91.1423,91.1423,91.1423,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-17,,,91.4292,91.4292,91.4292,91.4292,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-18,,,91.6712,91.6712,91.6712,91.6712,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-19,,,92.6962,92.6962,92.6962,92.6962,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-20,,,92.5848,92.5848,92.5848,92.5848,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-23,,,92.92,92.92,92.92,92.92,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-24,,,92.8622,92.8622,92.8622,92.8622,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-25,,,92.388,92.388,92.388,92.388,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-26,,,92.4074,92.4074,92.4074,92.4074,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-27,,,92.7126,92.7126,92.7126,92.7126,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-09-30,,,93.2221,93.2221,93.2221,93.2221,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-01,,,93.3581,93.3581,93.3581,93.3581,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-02,,,94.5054,94.5054,94.5054,94.5054,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-03,,,95.0262,95.0262,95.0262,95.0262,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-04,,,94.87,94.87,94.87,94.87,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-07,,,96.0649,96.0649,96.0649,96.0649,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-08,,,96.1079,96.1079,96.1079,96.1079,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-09,,,96.9483,96.9483,96.9483,96.9483,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-10,,,97.2394,97.2394,97.2394,97.2394,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-11,,,96.0686,96.0686,96.0686,96.0686,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-14,,,96.1021,96.1021,96.1021,96.1021,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-15,,,97.0121,97.0121,97.0121,97.0121,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-16,,,97.2568,97.2568,97.2568,97.2568,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-17,,,97.149,97.149,97.149,97.149,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-18,,,96.4172,96.4172,96.4172,96.4172,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-21,,,96.0924,96.0924,96.0924,96.0924,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-22,,,96.5918,96.5918,96.5918,96.5918,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-23,,,96.6379,96.6379,96.6379,96.6379,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-24,,,96.7402,96.7402,96.7402,96.7402,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-25,,,96.6657,96.6657,96.6657,96.6657,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-28,,,97.23,97.23,97.23,97.23,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-29,,,97.3261,97.3261,97.3261,97.3261,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-30,,,97.053,97.053,97.053,97.053,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-10-31,,,97.0226,97.0226,97.0226,97.0226,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-01,,,97.4402,97.4402,97.4402,97.4402,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-02,,,97.5499,97.5499,97.5499,97.5499,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-05,,,98.0562,98.0562,98.0562,98.0562,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-06,,,98.2236,98.2236,98.2236,98.2236,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-07,,,98.0726,98.0726,98.0726,98.0726,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-08,,,97.8335,97.8335,97.8335,97.8335,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-11,,,97.955,97.955,97.955,97.955,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-12,,,97.9559,97.9559,97.9559,97.9559,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-13,,,98.3657,98.3657,98.3657,98.3657,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-14,,,99.018,99.018,99.018,99.018,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-15,,,99.9971,99.9971,99.9971,99.9971,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-18,,,99.943,99.943,99.943,99.943,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-19,,,100.0348,100.0348,100.0348,100.0348,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-20,,,100.2192,100.2192,100.2192,100.2192,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-21,,,100.6798,100.6798,100.6798,100.6798,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-22,,,102.5761,102.5761,102.5761,102.5761,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-25,,,103.7908,103.7908,103.7908,103.7908,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-26,,,105.0604,105.0604,105.0604,105.0604,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-27,,,108.0104,108.0104,108.0104,108.0104,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-28,,,109.5782,109.5782,109.5782,109.5782,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-11-29,,,107.7409,107.7409,107.7409,107.7409,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-02,,,107.1758,107.1758,107.1758,107.1758,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-03,,,106.1878,106.1878,106.1878,106.1878,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-04,,,104.2361,104.2361,104.2361,104.2361,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-05,,,103.3837,103.3837,103.3837,103.3837,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-06,,,99.4215,99.4215,99.4215,99.4215,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-09,,,99.3759,99.3759,99.3759,99.3759,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-10,,,100.0324,100.0324,100.0324,100.0324,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-11,,,103.2707,103.2707,103.2707,103.2707,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-12,,,103.95,103.95,103.95,103.95,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-13,,,103.4305,103.4305,103.4305,103.4305,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-16,,,102.9125,102.9125,102.9125,102.9125,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-17,,,102.9979,102.9979,102.9979,102.9979,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-18,,,102.7763,102.7763,102.7763,102.7763,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-19,,,103.4207,103.4207,103.4207,103.4207,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-20,,,102.3438,102.3438,102.3438,102.3438,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-23,,,101.6143,101.6143,101.6143,101.6143,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-24,,,99.8729,99.8729,99.8729,99.8729,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-25,,,99.6125,99.6125,99.6125,99.6125,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-26,,,99.2295,99.2295,99.2295,99.2295,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-27,,,100.5281,100.5281,100.5281,100.5281,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-28,,,101.6797,101.6797,101.6797,101.6797,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2024-12-30,,,101.6797,101.6797,101.6797,101.6797,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-03,,,101.6797,101.6797,101.6797,101.6797,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-06,,,101.6797,101.6797,101.6797,101.6797,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-08,,,101.6797,101.6797,101.6797,101.6797,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-09,,,102.2911,102.2911,102.2911,102.2911,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-10,,,101.9146,101.9146,101.9146,101.9146,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-13,,,102.7081,102.7081,102.7081,102.7081,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-14,,,103.438,103.438,103.438,103.438,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-15,,,102.8078,102.8078,102.8078,102.8078,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-16,,,102.3762,102.3762,102.3762,102.3762,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-17,,,102.4137,102.4137,102.4137,102.4137,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-20,,,101.9579,101.9579,101.9579,101.9579,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-21,,,99.9282,99.9282,99.9282,99.9282,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-22,,,98.2804,98.2804,98.2804,98.2804,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-23,,,99.0978,99.0978,99.0978,99.0978,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-24,,,98.2636,98.2636,98.2636,98.2636,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-27,,,97.132,97.132,97.132,97.132,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-28,,,97.9658,97.9658,97.9658,97.9658,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-29,,,98.0126,98.0126,98.0126,98.0126,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-30,,,98.0062,98.0062,98.0062,98.0062,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-01-31,,,97.8107,97.8107,97.8107,97.8107,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-03,,,99.9433,99.9433,99.9433,99.9433,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-04,,,98.5336,98.5336,98.5336,98.5336,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-05,,,98.0556,98.0556,98.0556,98.0556,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-06,,,96.9104,96.9104,96.9104,96.9104,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-07,,,97.2762,97.2762,97.2762,97.2762,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-10,,,96.7821,96.7821,96.7821,96.7821,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-11,,,95.8024,95.8024,95.8024,95.8024,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-12,,,94.0485,94.0485,94.0485,94.0485,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-13,,,91.0313,91.0313,91.0313,91.0313,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-14,,,90.3099,90.3099,90.3099,90.3099,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-17,,,91.4347,91.4347,91.4347,91.4347,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-18,,,91.3398,91.3398,91.3398,91.3398,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-19,,,90.4268,90.4268,90.4268,90.4268,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-20,,,88.5103,88.5103,88.5103,88.5103,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-21,,,88.1676,88.1676,88.1676,88.1676,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-24,,,88.2065,88.2065,88.2065,88.2065,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-25,,,86.6318,86.6318,86.6318,86.6318,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-26,,,85.9279,85.9279,85.9279,85.9279,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-27,,,87.6967,87.6967,87.6967,87.6967,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-02-28,,,88.2568,88.2568,88.2568,88.2568,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-03,,,89.2497,89.2497,89.2497,89.2497,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-04,,,89.2448,89.2448,89.2448,89.2448,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-05,,,89.7878,89.7878,89.7878,89.7878,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-06,,,89.5724,89.5724,89.5724,89.5724,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-07,,,89.1362,89.1362,89.1362,89.1362,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-10,,,88.3872,88.3872,88.3872,88.3872,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-11,,,86.5669,86.5669,86.5669,86.5669,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-12,,,86.6204,86.6204,86.6204,86.6204,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-13,,,86.619,86.619,86.619,86.619,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-14,,,85.5694,85.5694,85.5694,85.5694,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-17,,,84.3059,84.3059,84.3059,84.3059,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-18,,,81.5018,81.5018,81.5018,81.5018,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-19,,,82.8487,82.8487,82.8487,82.8487,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-20,,,84.3955,84.3955,84.3955,84.3955,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-21,,,84.64,84.64,84.64,84.64,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-24,,,83.8737,83.8737,83.8737,83.8737,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-25,,,84.193,84.193,84.193,84.193,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-26,,,84.2065,84.2065,84.2065,84.2065,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-27,,,83.8347,83.8347,83.8347,83.8347,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-28,,,83.6813,83.6813,83.6813,83.6813,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-03-31,,,85.4963,85.4963,85.4963,85.4963,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-01,,,84.8707,84.8707,84.8707,84.8707,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-02,,,84.5522,84.5522,84.5522,84.5522,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-03,,,84.383,84.383,84.383,84.383,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-04,,,84.2774,84.2774,84.2774,84.2774,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-07,,,86.1891,86.1891,86.1891,86.1891,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-08,,,85.4641,85.4641,85.4641,85.4641,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-09,,,86.0923,86.0923,86.0923,86.0923,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-10,,,85.0159,85.0159,85.0159,85.0159,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-11,,,84.004,84.004,84.004,84.004,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-14,,,82.7671,82.7671,82.7671,82.7671,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-15,,,82.3003,82.3003,82.3003,82.3003,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-16,,,82.5892,82.5892,82.5892,82.5892,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-17,,,82.02,82.02,82.02,82.02,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-18,,,81.1371,81.1371,81.1371,81.1371,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-21,,,80.7597,80.7597,80.7597,80.7597,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-22,,,81.462,81.462,81.462,81.462,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-23,,,82.3637,82.3637,82.3637,82.3637,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-24,,,82.8559,82.8559,82.8559,82.8559,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-25,,,82.6549,82.6549,82.6549,82.6549,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-28,,,82.5467,82.5467,82.5467,82.5467,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-29,,,81.5616,81.5616,81.5616,81.5616,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-04-30,,,81.4933,81.4933,81.4933,81.4933,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-02,,,81.4933,81.4933,81.4933,81.4933,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-05,,,81.9137,81.9137,81.9137,81.9137,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-06,,,80.9644,80.9644,80.9644,80.9644,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-07,,,80.8612,80.8612,80.8612,80.8612,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-08,,,80.8612,80.8612,80.8612,80.8612,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-12,,,80.8883,80.8883,80.8883,80.8883,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-13,,,80.55,80.55,80.55,80.55,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-14,,,80.2237,80.2237,80.2237,80.2237,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-15,,,80.3134,80.3134,80.3134,80.3134,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-16,,,80.7689,80.7689,80.7689,80.7689,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-19,,,80.4137,80.4137,80.4137,80.4137,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-20,,,80.3075,80.3075,80.3075,80.3075,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-21,,,79.753,79.753,79.753,79.753,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-22,,,79.7357,79.7357,79.7357,79.7357,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-23,,,79.7108,79.7108,79.7108,79.7108,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-26,,,79.6588,79.6588,79.6588,79.6588,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-27,,,79.6176,79.6176,79.6176,79.6176,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-28,,,79.6037,79.6037,79.6037,79.6037,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-29,,,78.497,78.497,78.497,78.497,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-05-30,,,78.6171,78.6171,78.6171,78.6171,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-02,,,79.1285,79.1285,79.1285,79.1285,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-03,,,78.8549,78.8549,78.8549,78.8549,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-04,,,78.5025,78.5025,78.5025,78.5025,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-05,,,79.1272,79.1272,79.1272,79.1272,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-06,,,79.1703,79.1703,79.1703,79.1703,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-09,,,79.1543,79.1543,79.1543,79.1543,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-10,,,78.6003,78.6003,78.6003,78.6003,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-11,,,79.0028,79.0028,79.0028,79.0028,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-13,,,79.0028,79.0028,79.0028,79.0028,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-16,,,78.5067,78.5067,78.5067,78.5067,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-17,,,78.7135,78.7135,78.7135,78.7135,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-18,,,78.7174,78.7174,78.7174,78.7174,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-19,,,78.4839,78.4839,78.4839,78.4839,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-20,,,78.5016,78.5016,78.5016,78.5016,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-23,,,78.2923,78.2923,78.2923,78.2923,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-24,,,78.3892,78.3892,78.3892,78.3892,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-25,,,78.1959,78.1959,78.1959,78.1959,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-26,,,78.2117,78.2117,78.2117,78.2117,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-27,,,78.4685,78.4685,78.4685,78.4685,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-06-30,,,78.5284,78.5284,78.5284,78.5284,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-01,,,78.4181,78.4181,78.4181,78.4181,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-02,,,78.654,78.654,78.654,78.654,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-03,,,78.7831,78.7831,78.7831,78.7831,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-04,,,78.8354,78.8354,78.8354,78.8354,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-07,,,78.7185,78.7185,78.7185,78.7185,,,,,,,,,,,,USDFIXME
FIXI,USDFIXME,2025-07-08,,,78.1682,78.1682,78.1682,78.1682,,,,,,,,,,,,USDFIXME
